time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
5.3869,10412,1160,-20704,-6409,6618,6244
5.4063,-8876,2328,-12668,2241,-6832,1687
5.4276,-5412,10576,-17068,-928,-15600,2350
5.4475,440,12888,-14364,-7740,-17242,5975
5.4664,6196,13944,-11636,-8893,-18923,10624
5.4874,9956,13828,-15636,-11712,-22066,25646
5.5068,5884,-3800,-22900,-13909,-17306,27334
5.5265,1456,-10320,-19964,4025,-16601,10304
5.5468,7376,1492,-18048,12574,-16743,5205
5.5672,11420,11364,-12384,8240,-8601,4734
5.5885,5208,13500,-9024,-3238,-10832,9314
5.6066,6348,1424,-19136,-7328,-8045,-12460
5.6263,6364,20000,-8184,-17119,-17377,2387
5.6472,10300,4988,-14312,-23121,-24136,3674
5.6669,15456,-3712,-23476,-18402,-22893,-1512
5.687,18356,-8416,-28724,-4116,-13295,-10661
5.7062,14720,-2052,-25852,9661,-5518,-18027
5.7263,12216,5772,-22796,16620,-1608,-25004
5.7472,9580,12308,-18824,17960,-2974,-24873
5.7666,9600,17828,-9068,16181,-7937,-30850
5.7862,16132,28136,-20392,14397,-18345,-31950
5.8061,24436,28268,-21524,3259,-28026,-13068
5.8279,32767,32767,-22016,-4919,-30360,9358
5.8475,17924,1224,-32768,-32768,18918,13286
5.8666,-28888,-10424,-10012,-12228,5320,-10981
5.8875,-2596,-17732,-32768,-8518,-11608,-16311
5.9063,-2616,-13808,-32768,18344,32767,-23080
5.9273,-31984,8772,-7228,20010,27419,-18822
5.947,-13388,21660,1648,1299,-2052,-8386
5.9667,3228,16832,-12488,-22221,15197,19205
5.9882,-11168,-4020,-15168,-16081,29747,8586
6.0062,-14928,-4048,-8776,-5567,23698,1579
6.0263,-7632,4888,-4880,-4329,21908,3616
6.047,-3700,9144,-5088,-11618,16733,12807
6.0667,6940,3940,-11632,-13519,24615,16723
6.0877,-1760,1788,-11712,-11542,32767,22281
6.1062,-8556,2788,-10420,-9775,29101,19648
6.1266,-12668,12444,-14544,-16633,25517,29437
6.1481,-16608,15780,-15812,-20951,16843,26917
6.1671,-3200,18932,-15720,-29546,11126,32767
6.1867,6036,13416,-23116,-32440,12720,32767
6.2061,12452,5400,-32768,-24878,11704,32767
6.2266,9596,-2624,-32768,-8545,30198,32767
6.2483,-11516,-10508,6424,14828,17888,11055
6.2665,-14196,1212,7196,15224,-28594,-6394
6.2864,13580,12296,-12204,2446,-32768,-1893
6.3075,9008,-5356,-25968,-2011,-6045,-4531
6.3265,-9440,-3820,-21736,32767,-27334,-32768
6.3478,32767,32767,-32768,32767,4186,-32768
6.3663,29524,32767,-20432,-9055,32767,32767
6.3866,-32768,-15916,-8616,1274,3066,-12443
6.406,-14636,-7828,-32768,16620,-32768,-32768
6.4263,5252,12056,-24428,29574,13854,-25900
6.4475,-32256,13320,-9716,3800,-1654,2911
6.4663,-18952,9444,-18220,18570,-21766,-32768
6.4869,21188,32767,-24204,-8235,-27233,-7600
6.5063,29036,13288,-25084,-17596,9356,13082
6.5267,-7120,-4432,-12436,-7321,6517,9977
6.5483,-15732,-680,-13152,3804,-22466,-713
6.567,860,11764,-20416,-424,-19815,1015
6.5883,6036,16436,-14124,-6862,-13591,6560
6.6066,4516,17664,-9648,-10813,-17901,14503
6.6265,4504,6884,-13648,-12152,-18385,20372
6.6473,10120,-924,-23468,-10935,-15775,20809
6.6665,3408,-9072,-21428,2363,-11157,10281
6.6863,5416,1448,-16036,13494,-13870,1296
6.7063,12388,11392,-12640,9956,-8570,4432
6.7278,7716,13780,-9624,-152,-8122,7779
6.7474,3028,11048,-5832,-9627,-28901,24032
6.7664,15368,5256,-13276,-4463,-7281,-13801
6.7886,13176,9404,-11640,-15657,-18192,5152
6.806,12828,-1420,-19328,-14560,-17203,-621
6.8266,10680,-7092,-23972,-6560,-14288,-7710
6.8472,8608,-6284,-26124,5447,-11649,-17705
6.867,10196,1236,-27048,13598,-2595,-23179
6.8874,3204,8796,-24732,18659,355,-24985
6.9064,4192,14212,-16756,20852,-9761,-32218
6.9262,16044,32511,-17584,22535,-12404,-32768
6.9471,23408,32767,-13320,-1889,-31063,-13337
6.9667,32767,32767,-27568,-19767,-32768,18691
6.9867,26884,-512,-32768,-28909,11091,13390
7.0065,-23100,-18676,-19268,-5061,32767,-32099
7.0268,-24400,-18180,-18476,-7381,-28704,-29359
7.0472,13456,-1800,-32768,5792,15978,-19534
7.0665,-17508,5844,-18904,10734,32767,-10686
7.087,-32296,3332,1644,56,-9184,5732
7.1069,280,5688,-16180,-3256,1021,-5014
7.127,-712,13224,-11696,-14076,30334,13229
7.1471,-18152,-2796,-7268,-14477,25004,11953
7.1666,-12180,-7516,-9856,-3086,20470,2654
7.1876,-2356,3480,-6072,2208,28659,-1926
7.206,-492,14268,-3016,-7678,21727,15402
7.2268,-3208,5856,-11044,-13668,26890,24270
7.2473,-9028,1600,-12304,-11161,23169,23290
7.2666,-6824,12228,-19208,-14457,23357,32767
7.2866,-20468,13236,-21560,-20291,22859,32320
7.3061,-10060,12764,-11892,-21439,12150,32767
7.3264,1520,5664,-21820,-27312,5707,32767
7.3468,-168,-3700,-30800,-13049,9908,32767
7.3671,-13220,1404,-31184,-2127,1892,32767
7.3884,2304,2968,3988,6879,-13561,19251
7.4064,5188,7872,-6456,-31,-21798,17845
7.4272,10344,6592,-7724,-39,-26666,1086
7.4476,8600,9512,-10284,3351,-16825,-12932
7.4658,18924,17876,-20716,5700,-30896,-8713
7.4865,32767,13640,-30404,-4211,-10640,10419
7.5062,31884,-6508,-32768,8742,32767,-1944
7.527,-32768,5116,-31000,32767,32767,-32768
7.5474,-32768,32767,4180,32767,-32768,-32768
7.5659,27600,32767,-4808,-13992,-32768,-4599
7.5865,32604,8780,-25632,-32768,10791,23854
7.6064,-29724,-22804,-32768,-32768,19939,25824
7.6265,-22572,-24460,-15776,19122,-28631,-32768
7.6485,32767,25452,-17092,11947,-30787,-12786
7.6665,32767,25288,-12540,-5775,12818,18283
7.6879,-3344,5036,-6696,-8987,-5846,17459
7.7063,-528,-2260,-13060,-1529,-25162,7962
7.7266,9536,316,-23592,3375,-17133,10466
7.7473,3492,-1108,-19824,7209,-6801,5713
7.7668,912,9888,-11832,9110,-10110,2298
7.7865,4928,20456,-9760,1466,-13210,9915
7.8062,5444,15228,-10660,-8330,-14773,17257
7.8274,6408,5680,-13424,-9555,-15270,14572
7.8472,7408,2876,-14208,-6584,-12520,11010
7.8665,4756,4608,-14224,-5282,-11715,10043
7.893,4272,5432,-15096,-5289,-12006,9687
7.9068,2236,5108,-14332,-4973,-13618,9493
7.9271,5260,4896,-16616,-4050,-12799,8581
7.9481,2284,8380,-15484,-1926,-10184,7570
7.9662,-984,11340,-12296,-4000,-18925,13187
7.9882,9488,3036,-19396,-5570,-21330,17224
8.006,9308,1444,-22756,-2003,-14258,14262
8.027,4964,6968,-17064,1465,-11775,8156
8.0478,444,10856,-12936,-2990,-12423,12060
8.0671,-4796,13500,-13344,-7212,-9403,7100
8.0866,-9744,15168,-13556,-9577,-13082,4160
8.106,-1728,14268,-15688,-12081,-13736,10239
8.1265,-3212,2936,-16792,-10450,-7791,12811
